母猪品种,variety,体况,body_condition,季节,season,胎次,配种前天数,配种后天数,产子后天数,产子数量,断奶后天数,饲料量
海波儿猪,2,偏瘦,1,冬,3,2,3,,,,,3.4425273307570246
荣昌母猪,1,标准,2,冬,3,5,,,4,5,,4.8750250685211
太湖母猪,0,很胖,4,冬,3,5,,,,,1,3.2112914676653466
海波儿猪,2,很胖,4,夏,1,2,,3,,,,1.9453267077265641
太湖母猪,0,很瘦,0,春,0,1,,,,,3,3.735150056280656
太湖母猪,3,很瘦,0,春,0,1,,3,,,,2.282283201076687
太湖母猪,3,偏胖,3,秋,2,2,,,,,7,3.3355447729706165
太湖母猪,0,标准,2,春,0,2,,,25,2,,3.9364782494549213
苏太母猪,4,偏瘦,1,春,0,2,,,23,2,,4.206338860112789
二元母猪,5,很瘦,0,春,0,5,8,,,,,3.119338446372131
二元母猪,5,很瘦,0,冬,3,6,,8,,,,2.232101719312499
荣昌母猪,1,偏瘦,1,夏,1,6,,8,,,,2.280256087349357
苏太母猪,4,偏瘦,1,秋,2,5,,,4,5,,5.183658385963133
海波儿猪,2,标准,2,夏,1,4,,,7,4,,4.507294916056125
二元母猪,5,偏瘦,1,秋,2,3,,,11,3,,4.382635730979313
海波儿猪,2,偏胖,3,春,0,6,,,12,6,,5.001602433764406
太湖母猪,3,偏胖,3,夏,1,1,,,15,1,,3.568928622805867
太湖母猪,0,很胖,4,冬,3,5,,8,,,,2.7556280754473246
太湖母猪,3,偏胖,3,夏,1,5,3,,,,,2.8039518250221165
海波儿猪,2,很胖,4,春,0,2,,,2,2,,3.583045929733597
太湖母猪,3,很胖,4,冬,3,1,,,,,2,3.179614554338584
太湖母猪,3,标准,2,冬,3,5,,,,,2,3.723798440583812
苏太母猪,4,偏胖,3,秋,2,1,,,24,1,,3.2862952693913754
二元母猪,5,很胖,4,冬,3,1,,,,,4,3.209832219098047
海波儿猪,2,标准,2,秋,2,4,,,25,4,,4.41940219515579
苏太母猪,4,偏胖,3,夏,1,5,,,23,5,,4.835570912268496
海波儿猪,2,很胖,4,夏,1,1,,,,,2,3.2131358966198444
太湖母猪,0,偏胖,3,春,0,4,,,,,2,3.405221752023732
太湖母猪,0,偏瘦,1,春,0,5,9,,,,,3.015499498795504
太湖母猪,3,偏胖,3,秋,2,5,,,23,5,,4.690488720122101
太湖母猪,0,标准,2,冬,3,3,5,,,,,3.1727329903035617
太湖母猪,3,标准,2,秋,2,5,,,28,5,,4.996664827932131
海波儿猪,2,偏胖,3,秋,2,5,,,,,5,3.456146798856084
太湖母猪,3,很瘦,0,冬,3,1,1,,,,,3.2734471577012068
海波儿猪,2,很瘦,0,秋,2,1,,,,,1,3.851296603256671
太湖母猪,3,很瘦,0,冬,3,6,,,,,5,3.4515663727090033
二元母猪,5,偏瘦,1,秋,2,3,,,28,3,,4.20377308260475
二元母猪,5,很瘦,0,春,0,6,,,,,2,3.3374764908734313
太湖母猪,0,偏胖,3,夏,1,6,1,,,,,3.2844451640116517
太湖母猪,3,偏瘦,1,冬,3,6,,,,,6,3.443829131219862
海波儿猪,2,偏胖,3,春,0,2,,,16,2,,3.7465548417113714
荣昌母猪,1,很瘦,0,夏,1,6,,1,,,,2.6227472678577888
太湖母猪,0,很胖,4,春,0,2,,,27,2,,3.6317564289959683
太湖母猪,0,很胖,4,夏,1,1,,1,,,,2.0850266139741773
海波儿猪,2,很瘦,0,春,0,3,,,,,1,4.022012224475727
太湖母猪,0,很瘦,0,夏,1,2,,,8,2,,3.835782585775059
海波儿猪,2,很瘦,0,秋,2,6,,1,,,,2.0754237539474487
苏太母猪,4,很瘦,0,夏,1,2,,,,,2,3.8273684285330503
太湖母猪,0,标准,2,秋,2,1,,,19,1,,3.4592676216185834
二元母猪,5,很胖,4,春,0,1,,,5,1,,3.4095368284090553
荣昌母猪,1,偏胖,3,春,0,2,,,16,2,,3.6435262987193062
太湖母猪,3,标准,2,冬,3,6,,,4,6,,5.153665417702642
太湖母猪,3,标准,2,夏,1,2,,,,,4,3.2525162133417984
荣昌母猪,1,很胖,4,夏,1,4,,,7,4,,4.267396225372348
太湖母猪,0,偏瘦,1,秋,2,6,,,,,2,3.4957116319878097
太湖母猪,3,偏胖,3,秋,2,3,,,,,3,3.3916734010484144
海波儿猪,2,很胖,4,冬,3,1,,,,,3,3.2193267182058496
太湖母猪,0,偏瘦,1,夏,1,5,,1,,,,3.0626345025707375
荣昌母猪,1,偏瘦,1,夏,1,5,,1,,,,2.048161121820769
苏太母猪,4,偏胖,3,夏,1,3,9,,,,,2.8624040893489355
苏太母猪,4,标准,2,夏,1,1,1,,,,,3.2192822559107754
海波儿猪,2,标准,2,夏,1,3,,,,,2,3.5496836756285184
太湖母猪,0,标准,2,夏,1,3,,1,,,,3.375079485006146
海波儿猪,2,很瘦,0,春,0,2,,1,,,,3.0596752867420993
海波儿猪,2,标准,2,春,0,4,,,,,3,3.4476187099512163
海波儿猪,2,偏瘦,1,秋,2,6,,,1,6,,5.379185190441223
二元母猪,5,标准,2,秋,2,1,,,,,4,3.365125050587882
二元母猪,5,很胖,4,春,0,5,,,,,3,3.236026555992066
苏太母猪,4,偏胖,3,春,0,5,,,15,5,,4.801754693840917
苏太母猪,4,偏胖,3,春,0,2,4,,,,,3.3794147119925495
太湖母猪,0,很瘦,0,夏,1,4,,4,,,,2.0949825212382502
太湖母猪,3,偏胖,3,夏,1,6,,,,,7,3.4148462990664
海波儿猪,2,偏胖,3,秋,2,6,2,,,,,3.4202568119139114
荣昌母猪,1,标准,2,春,0,5,,,,,4,3.4022440023335236
太湖母猪,0,很胖,4,春,0,6,8,,,,,3.1452277700995124
太湖母猪,0,标准,2,冬,3,3,,8,,,,3.0304546945869992
荣昌母猪,1,标准,2,冬,3,2,,,,,2,3.6863861402630764
二元母猪,5,偏胖,3,冬,3,4,,8,,,,2.8274291469171016
太湖母猪,0,偏胖,3,春,0,1,,8,,,,2.471812639524452
二元母猪,5,很胖,4,秋,2,1,,,,,7,3.311907580130417
海波儿猪,2,偏胖,3,春,0,6,7,,,,,3.3182783873787907
太湖母猪,3,很胖,4,冬,3,3,,,,,5,3.273808555995584
太湖母猪,3,偏瘦,1,冬,3,2,4,,,,,3.624938642685652
太湖母猪,3,偏瘦,1,春,0,2,1,,,,,2.9826577267995145
太湖母猪,0,很胖,4,夏,1,2,,,12,2,,3.6279589852962406
太湖母猪,0,很胖,4,秋,2,3,,,25,3,,3.903191470301381
海波儿猪,2,标准,2,春,0,1,8,,,,,3.1541617386497736
海波儿猪,2,偏瘦,1,冬,3,3,,8,,,,2.310096851143553
二元母猪,5,偏胖,3,秋,2,1,,,,,1,3.281414908426576
海波儿猪,2,偏胖,3,春,0,2,,,,,1,3.4100398181156844
荣昌母猪,1,偏胖,3,春,0,3,2,,,,,2.9177272049077247
海波儿猪,2,偏瘦,1,冬,3,6,,,,,4,3.187323339669194
荣昌母猪,1,很瘦,0,春,0,5,,2,,,,3.2187188032006375
太湖母猪,3,很胖,4,秋,2,1,,2,,,,1.6421726288572478
海波儿猪,2,标准,2,夏,1,1,,2,,,,2.2055857275753916
海波儿猪,2,标准,2,夏,1,4,,,,,2,3.569758852166287
太湖母猪,3,偏胖,3,春,0,4,,,,,2,3.388429507639553
荣昌母猪,1,很胖,4,夏,1,6,,,,,2,3.2906541818421875
二元母猪,5,标准,2,夏,1,2,,,,,4,3.4063641010718975
二元母猪,5,偏胖,3,冬,3,5,,,27,5,,4.728756112045777
苏太母猪,4,偏瘦,1,冬,3,3,,2,,,,2.7147565012213315
荣昌母猪,1,偏瘦,1,春,0,5,,,17,5,,4.853567185732822
海波儿猪,2,偏瘦,1,秋,2,4,2,,,,,2.956803865982658
太湖母猪,3,偏瘦,1,春,0,3,,,11,3,,4.04477047536012
太湖母猪,3,标准,2,冬,3,1,,,12,1,,3.4858907172169737
太湖母猪,0,很瘦,0,秋,2,2,,,6,2,,4.154683954059712
海波儿猪,2,偏瘦,1,秋,2,3,,,24,3,,4.456570034700122
海波儿猪,2,标准,2,夏,1,2,,,17,2,,3.8747191840218833
海波儿猪,2,偏瘦,1,春,0,6,7,,,,,3.4519066762824315
太湖母猪,0,偏瘦,1,冬,3,3,6,,,,,3.1182264808180555
苏太母猪,4,标准,2,秋,2,3,,6,,,,2.4077588716769656
太湖母猪,0,偏胖,3,冬,3,4,5,,,,,3.2025731755870224
海波儿猪,2,偏瘦,1,秋,2,4,3,,,,,3.023943481400758
荣昌母猪,1,偏胖,3,夏,1,1,,,6,1,,3.5244168201158
苏太母猪,4,偏瘦,1,冬,3,1,,,,,1,3.543511306558255
太湖母猪,0,很胖,4,冬,3,5,9,,,,,3.088632836963427
太湖母猪,3,偏瘦,1,秋,2,6,,,26,6,,5.377630379137872
二元母猪,5,很胖,4,冬,3,5,9,,,,,3.174962111721378
海波儿猪,2,很瘦,0,秋,2,3,,9,,,,3.272346933778025
太湖母猪,3,很胖,4,冬,3,1,,9,,,,2.347173834010789
太湖母猪,3,很瘦,0,秋,2,4,,9,,,,2.2164537654768695
二元母猪,5,偏瘦,1,春,0,4,,,,,6,3.8665217019282894
太湖母猪,0,偏胖,3,冬,3,1,4,,,,,3.1222742089609987
苏太母猪,4,偏瘦,1,夏,1,3,1,,,,,3.4309274388853925
太湖母猪,3,很瘦,0,秋,2,6,,,13,6,,5.639124534717944
太湖母猪,3,偏胖,3,夏,1,1,1,,,,,3.264296559990152
太湖母猪,3,偏瘦,1,春,0,2,6,,,,,3.5332077072344457
荣昌母猪,1,偏胖,3,秋,2,6,6,,,,,3.063056106292746
二元母猪,5,偏胖,3,秋,2,3,2,,,,,2.9793923325209994
太湖母猪,3,很瘦,0,夏,1,2,,,22,2,,3.802170053656104
苏太母猪,4,很瘦,0,冬,3,2,,,27,2,,4.077348054201357
太湖母猪,3,标准,2,冬,3,4,,,,,4,3.4842351183759988
二元母猪,5,偏瘦,1,冬,3,4,,,2,4,,4.665487744162516
太湖母猪,3,很瘦,0,夏,1,3,,,,,5,3.502817517418639
荣昌母猪,1,很瘦,0,春,0,4,,,2,4,,4.316309614871707
太湖母猪,0,标准,2,春,0,5,9,,,,,3.4444085248547136
苏太母猪,4,标准,2,夏,1,3,8,,,,,3.293915862021698
海波儿猪,2,偏胖,3,秋,2,3,2,,,,,3.271113261813475
二元母猪,5,偏瘦,1,夏,1,3,,,8,3,,4.309302032417411
二元母猪,5,偏胖,3,秋,2,2,,,,,5,3.3556882164168487
太湖母猪,0,偏瘦,1,春,0,2,,,,,7,3.5351454538184073
二元母猪,5,偏胖,3,秋,2,6,,,,,7,3.342462287292816
太湖母猪,0,偏瘦,1,夏,1,5,,,,,3,3.912518846020114
太湖母猪,0,标准,2,夏,1,3,3,,,,,3.0385823912186742
二元母猪,5,很瘦,0,夏,1,3,,,21,3,,4.189790632432261
荣昌母猪,1,偏瘦,1,冬,3,5,,3,,,,2.3052613506567936
太湖母猪,3,很瘦,0,春,0,6,,3,,,,3.143307496555907
太湖母猪,0,很胖,4,冬,3,3,,,,,1,3.302098082564935
海波儿猪,2,偏瘦,1,秋,2,5,,,4,5,,5.066850265703013
二元母猪,5,很瘦,0,夏,1,4,,3,,,,2.8518783119739046
太湖母猪,0,偏瘦,1,秋,2,1,,,7,1,,3.6299261327246644
荣昌母猪,1,偏瘦,1,冬,3,6,4,,,,,3.7539539074984125
二元母猪,5,标准,2,春,0,5,5,,,,,3.592168611939119
二元母猪,5,很瘦,0,夏,1,1,,,23,1,,3.3846013828986554
太湖母猪,0,偏胖,3,春,0,2,,,21,2,,3.754241489368178
太湖母猪,3,很胖,4,秋,2,5,6,,,,,2.835496166015461
二元母猪,5,很胖,4,春,0,1,,6,,,,1.9601782075395269
太湖母猪,3,偏瘦,1,秋,2,3,,6,,,,2.5928067480605144
海波儿猪,2,偏胖,3,夏,1,6,,,,,4,3.3555877135528154
太湖母猪,3,很瘦,0,冬,3,3,,6,,,,2.7825795648860305
苏太母猪,4,很瘦,0,春,0,1,,,15,1,,3.5838864178145418
荣昌母猪,1,偏胖,3,夏,1,2,,,20,2,,3.823731062304393
二元母猪,5,标准,2,春,0,2,,6,,,,3.28235438920093
苏太母猪,4,偏胖,3,春,0,6,,,24,6,,5.036927426323354
苏太母猪,4,很胖,4,秋,2,3,,6,,,,1.8665973281776052
苏太母猪,4,标准,2,秋,2,5,,,,,7,3.664656762696516
苏太母猪,4,偏瘦,1,夏,1,1,,,11,1,,3.7370092853281154
二元母猪,5,偏瘦,1,冬,3,1,,,15,1,,3.5918195251355893
太湖母猪,0,偏胖,3,夏,1,1,,,,,4,3.1909395116871577
海波儿猪,2,偏瘦,1,冬,3,1,6,,,,,3.1679479242576365
太湖母猪,0,标准,2,秋,2,3,,,,,6,3.4453330018991974
苏太母猪,4,偏瘦,1,春,0,1,,6,,,,3.1605297367574945
荣昌母猪,1,很胖,4,春,0,5,,6,,,,2.363265061301526
二元母猪,5,标准,2,冬,3,1,,,,,7,3.654106150700148
太湖母猪,3,很瘦,0,春,0,2,4,,,,,3.0569868384069125
太湖母猪,3,偏瘦,1,秋,2,4,,,,,2,3.6791277532804445
苏太母猪,4,标准,2,夏,1,1,,,,,3,3.527349245744944
海波儿猪,2,很胖,4,冬,3,4,,4,,,,2.294278628651528
海波儿猪,2,偏瘦,1,秋,2,6,2,,,,,3.0605860257923907
海波儿猪,2,很瘦,0,冬,3,2,,,,,3,3.693301022638068
太湖母猪,0,偏胖,3,春,0,4,9,,,,,3.0784920834610285
二元母猪,5,标准,2,春,0,5,6,,,,,3.2897624128821548
二元母猪,5,偏胖,3,夏,1,5,3,,,,,2.761895817000784
二元母猪,5,很瘦,0,秋,2,6,2,,,,,3.0236522657612985
二元母猪,5,很胖,4,冬,3,6,,,13,6,,4.919832499272242
太湖母猪,3,很胖,4,夏,1,5,,,,,3,3.337743432310271
海波儿猪,2,偏瘦,1,秋,2,2,,2,,,,2.7652583231906647
太湖母猪,0,偏胖,3,秋,2,5,,,,,3,3.323071330103013
海波儿猪,2,标准,2,夏,1,6,5,,,,,2.823587641014452
苏太母猪,4,很瘦,0,冬,3,3,,,25,3,,4.727973041150039
荣昌母猪,1,偏胖,3,夏,1,5,,,,,3,3.2766788239238753
太湖母猪,3,标准,2,春,0,4,,5,,,,2.9189650918774603
二元母猪,5,很胖,4,秋,2,5,,,,,3,3.1586448214077736
荣昌母猪,1,标准,2,夏,1,3,,,,,1,3.3564441881444687
苏太母猪,4,很胖,4,春,0,1,9,,,,,3.1195630776697825
二元母猪,5,很瘦,0,冬,3,3,,9,,,,1.7065523909332263
太湖母猪,0,偏胖,3,夏,1,2,,9,,,,2.8632297433969502
海波儿猪,2,很胖,4,夏,1,3,,,2,3,,4.070265940463426
二元母猪,5,偏瘦,1,夏,1,1,,,13,1,,3.4217662548463115
荣昌母猪,1,标准,2,秋,2,2,3,,,,,2.826455691800475
海波儿猪,2,偏瘦,1,春,0,4,,3,,,,2.3739246067735857
海波儿猪,2,偏瘦,1,夏,1,2,,3,,,,2.938819727138034
海波儿猪,2,偏瘦,1,春,0,4,,,,,6,3.8220521891691974
二元母猪,5,偏瘦,1,冬,3,5,,,4,5,,4.7122190771023895
太湖母猪,0,标准,2,春,0,2,,,22,2,,3.8914518609763897
太湖母猪,0,标准,2,春,0,6,,,6,6,,5.219260082643506
二元母猪,5,很瘦,0,秋,2,1,,3,,,,2.338177988996952
二元母猪,5,很瘦,0,春,0,4,,,17,4,,4.875022259527631
荣昌母猪,1,偏胖,3,春,0,4,,,,,6,3.4847903702866976
荣昌母猪,1,偏瘦,1,春,0,4,,,8,4,,4.707835629835439
荣昌母猪,1,很胖,4,秋,2,1,,,,,7,3.1852116360220664
荣昌母猪,1,偏瘦,1,夏,1,1,5,,,,,3.3369535988268964
荣昌母猪,1,很瘦,0,夏,1,5,4,,,,,3.178494127010171
荣昌母猪,1,偏瘦,1,春,0,2,1,,,,,3.4649846311021593
荣昌母猪,1,很瘦,0,夏,1,5,,1,,,,2.884242355469766
二元母猪,5,标准,2,秋,2,2,,,19,2,,4.06910884317824
太湖母猪,0,标准,2,夏,1,2,,,,,3,3.4406431912119477
太湖母猪,3,偏胖,3,秋,2,3,,,,,7,3.1962985798853922
荣昌母猪,1,标准,2,夏,1,3,3,,,,,2.725448445238004
苏太母猪,4,很瘦,0,冬,3,5,7,,,,,3.716927012833968
荣昌母猪,1,偏胖,3,秋,2,6,,,11,6,,4.984562165519372
太湖母猪,3,很瘦,0,春,0,1,,,27,1,,3.8057702375736775
太湖母猪,0,很瘦,0,秋,2,2,,7,,,,2.419098230996959
二元母猪,5,标准,2,秋,2,2,,,,,6,3.573616611912755
二元母猪,5,偏瘦,1,秋,2,5,,,15,5,,4.942219939105921
荣昌母猪,1,偏胖,3,夏,1,5,,7,,,,2.620719456519418
太湖母猪,3,偏瘦,1,冬,3,3,,7,,,,2.4418794782536186
荣昌母猪,1,偏胖,3,春,0,6,2,,,,,3.295019874432579
海波儿猪,2,偏瘦,1,冬,3,4,,2,,,,2.0321126607302604
海波儿猪,2,很胖,4,秋,2,4,,,,,5,3.257008227085217
太湖母猪,0,偏瘦,1,秋,2,3,,,6,3,,4.329389383616896
荣昌母猪,1,偏瘦,1,冬,3,4,,2,,,,2.106204718811124
二元母猪,5,标准,2,秋,2,2,,2,,,,2.300120250751665
海波儿猪,2,偏胖,3,秋,2,3,,2,,,,2.7632949685336525
太湖母猪,0,偏胖,3,秋,2,4,,,6,4,,4.421596518567878
苏太母猪,4,标准,2,春,0,6,,2,,,,2.303729454882052
二元母猪,5,很瘦,0,秋,2,6,,,,,5,3.689652856764891
太湖母猪,0,偏胖,3,夏,1,5,,2,,,,2.026744159759403
荣昌母猪,1,很胖,4,秋,2,3,,,5,3,,4.009317943865424
二元母猪,5,很胖,4,秋,2,5,,,1,5,,4.555336671565104
二元母猪,5,很瘦,0,春,0,2,5,,,,,3.9537391197469214
荣昌母猪,1,很瘦,0,秋,2,3,2,,,,,3.5132841703187827
太湖母猪,3,很瘦,0,夏,1,3,,,19,3,,4.723943899597974
荣昌母猪,1,标准,2,秋,2,5,2,,,,,3.173144010789582
海波儿猪,2,标准,2,冬,3,5,,2,,,,2.7977451361041106
二元母猪,5,标准,2,冬,3,4,,,,,3,3.318048451781357
太湖母猪,3,很瘦,0,秋,2,3,,,15,3,,4.446293504405983
太湖母猪,0,偏胖,3,冬,3,5,,2,,,,2.4416305943803693
海波儿猪,2,很胖,4,夏,1,3,,2,,,,2.9218771529668794
二元母猪,5,标准,2,春,0,5,,,,,1,3.566544613499066
荣昌母猪,1,偏瘦,1,秋,2,3,7,,,,,3.30864777618396
太湖母猪,3,很瘦,0,春,0,6,,7,,,,2.7530326283556774
太湖母猪,0,标准,2,冬,3,3,8,,,,,2.9856901610509454
荣昌母猪,1,标准,2,秋,2,3,,,14,3,,3.984005322956978
二元母猪,5,标准,2,秋,2,1,,8,,,,2.341913416866789
苏太母猪,4,很瘦,0,夏,1,2,5,,,,,3.101951955611572
太湖母猪,0,偏胖,3,秋,2,6,,,9,6,,4.99114185476628
荣昌母猪,1,偏胖,3,冬,3,4,,,26,4,,4.543891035307461
荣昌母猪,1,很瘦,0,冬,3,5,1,,,,,3.562246914772179
太湖母猪,0,很瘦,0,秋,2,5,,,,,7,3.408098835156612
苏太母猪,4,很瘦,0,秋,2,1,,,27,1,,3.967761287542468
太湖母猪,0,很瘦,0,春,0,4,,,,,3,4.064726980715206
海波儿猪,2,偏胖,3,夏,1,3,,,,,4,3.3573929883192055
太湖母猪,3,很瘦,0,春,0,1,,1,,,,2.107812232703178
荣昌母猪,1,很瘦,0,冬,3,6,,,1,6,,5.198717440523848
海波儿猪,2,偏胖,3,春,0,3,7,,,,,3.3449985511018423
荣昌母猪,1,偏瘦,1,冬,3,6,,,,,5,3.8080278393924316
太湖母猪,3,偏瘦,1,秋,2,1,,,,,3,3.73233721290189
太湖母猪,3,很瘦,0,秋,2,2,6,,,,,3.3948933711594207
二元母猪,5,标准,2,冬,3,6,,6,,,,2.398015712082713
二元母猪,5,很瘦,0,秋,2,5,,,14,5,,5.036608360580038
荣昌母猪,1,标准,2,春,0,1,,,,,1,3.521379326173207
太湖母猪,3,很瘦,0,春,0,3,,6,,,,2.7700272104752903
海波儿猪,2,偏胖,3,春,0,5,,6,,,,2.704880038548699
荣昌母猪,1,标准,2,秋,2,2,,,25,2,,4.037607739459004
海波儿猪,2,标准,2,春,0,2,7,,,,,3.258710736264043
太湖母猪,0,很胖,4,冬,3,4,,,15,4,,4.318831517462728
荣昌母猪,1,偏瘦,1,秋,2,3,,7,,,,2.8256410589310024
海波儿猪,2,偏瘦,1,夏,1,3,9,,,,,3.0562773010695508
海波儿猪,2,标准,2,秋,2,4,9,,,,,3.5021434830975595
苏太母猪,4,偏瘦,1,冬,3,2,8,,,,,3.1058138008456515
太湖母猪,3,很瘦,0,夏,1,4,,,27,4,,4.6453232967847224
太湖母猪,0,偏瘦,1,春,0,2,,,,,2,3.904502642654319
海波儿猪,2,很胖,4,冬,3,5,,,,,2,3.2076081071799396
荣昌母猪,1,很瘦,0,夏,1,1,6,,,,,3.57631739202793
太湖母猪,3,偏瘦,1,夏,1,3,,,11,3,,4.489380932270427
苏太母猪,4,很瘦,0,冬,3,5,4,,,,,3.325311468194609
二元母猪,5,很胖,4,冬,3,6,5,,,,,3.1339347986481045
海波儿猪,2,很瘦,0,春,0,5,,,4,5,,5.302372630322112
海波儿猪,2,偏瘦,1,春,0,4,,,13,4,,4.445651728854307
太湖母猪,3,偏胖,3,秋,2,2,,,3,2,,3.6810040929994288
苏太母猪,4,偏胖,3,夏,1,4,,,3,4,,4.481433812498951
太湖母猪,3,偏瘦,1,夏,1,6,,5,,,,2.4361598935941946
苏太母猪,4,标准,2,春,0,1,,5,,,,2.910205652319335
太湖母猪,3,很瘦,0,夏,1,4,,,27,4,,4.4574135547346945
海波儿猪,2,标准,2,冬,3,3,,5,,,,2.179836548225247
二元母猪,5,偏瘦,1,冬,3,6,,5,,,,2.183023876497513
太湖母猪,3,偏瘦,1,冬,3,6,6,,,,,3.705645730872881
苏太母猪,4,很瘦,0,夏,1,5,9,,,,,3.2474949193377984
太湖母猪,0,标准,2,夏,1,4,,,,,3,3.5818751875831776
太湖母猪,3,很瘦,0,夏,1,6,,,23,6,,5.568685235197952
太湖母猪,0,标准,2,秋,2,5,,,27,5,,4.624295931232709
二元母猪,5,偏胖,3,秋,2,6,,,,,5,3.4683799920338805
太湖母猪,0,标准,2,秋,2,1,,,,,7,3.531099719541387
太湖母猪,3,偏胖,3,冬,3,4,,,17,4,,4.400068772178583
太湖母猪,3,很瘦,0,秋,2,6,,9,,,,2.150604687824506
苏太母猪,4,偏胖,3,春,0,2,,9,,,,3.174636900754321
太湖母猪,3,标准,2,夏,1,5,,9,,,,2.3163114027432576
太湖母猪,3,很胖,4,冬,3,6,,,21,6,,4.949709322427925
太湖母猪,3,偏胖,3,冬,3,5,,9,,,,2.1653695827644373
荣昌母猪,1,很瘦,0,秋,2,6,,9,,,,2.278920657987448
二元母猪,5,偏胖,3,冬,3,3,,,28,3,,4.182529620097153
苏太母猪,4,很胖,4,冬,3,6,,9,,,,2.082019873462091
太湖母猪,0,很胖,4,夏,1,4,,,,,2,3.253318230385347
太湖母猪,0,偏瘦,1,春,0,3,4,,,,,3.4668858165988587
二元母猪,5,很瘦,0,冬,3,6,,4,,,,2.4776002029669124
海波儿猪,2,偏瘦,1,夏,1,3,7,,,,,3.2286334764260505
太湖母猪,0,偏瘦,1,夏,1,3,,,14,3,,4.136111669469224
荣昌母猪,1,偏瘦,1,春,0,3,,,15,3,,4.005883359956129
荣昌母猪,1,标准,2,春,0,2,,,12,2,,3.9371184206841208
太湖母猪,0,偏瘦,1,冬,3,3,,7,,,,2.511109899373582
二元母猪,5,很瘦,0,冬,3,1,8,,,,,3.807332895013114
海波儿猪,2,很胖,4,秋,2,5,,,,,2,3.3036520414972133
苏太母猪,4,标准,2,夏,1,3,,,5,3,,4.226310430815446
二元母猪,5,很瘦,0,春,0,6,,,,,7,3.718599818621013
二元母猪,5,偏瘦,1,秋,2,3,1,,,,,3.4140914926385904
荣昌母猪,1,偏瘦,1,冬,3,5,1,,,,,3.8013582153420655
二元母猪,5,标准,2,夏,1,4,,1,,,,2.2620128308974072
苏太母猪,4,很瘦,0,夏,1,4,1,,,,,3.3140522749319987
海波儿猪,2,偏瘦,1,冬,3,2,,1,,,,1.687156863445704
苏太母猪,4,很瘦,0,春,0,1,6,,,,,3.785947366090833
海波儿猪,2,很瘦,0,春,0,6,6,,,,,3.2687156922596587
太湖母猪,3,很胖,4,春,0,4,9,,,,,2.8397596633003506
荣昌母猪,1,偏瘦,1,夏,1,2,4,,,,,3.043755326806277
太湖母猪,3,标准,2,冬,3,6,6,,,,,3.379923037395121
二元母猪,5,标准,2,秋,2,1,,,,,7,3.372620430413555
太湖母猪,3,很胖,4,夏,1,1,,6,,,,2.0170490860480816
海波儿猪,2,偏瘦,1,春,0,4,6,,,,,3.360765784163501
荣昌母猪,1,标准,2,夏,1,5,3,,,,,2.985489881323893
海波儿猪,2,很瘦,0,夏,1,5,,,12,5,,5.161495954377931
二元母猪,5,标准,2,冬,3,5,8,,,,,3.135780991959885
海波儿猪,2,偏瘦,1,冬,3,6,,,4,6,,5.427504404409154
太湖母猪,0,很胖,4,秋,2,2,,8,,,,2.2676340392106225
海波儿猪,2,标准,2,春,0,1,2,,,,,2.9292624675886074
苏太母猪,4,很瘦,0,秋,2,5,,,12,5,,4.840435198447787
苏太母猪,4,偏瘦,1,夏,1,6,,,26,6,,5.250881393147172
苏太母猪,4,偏胖,3,春,0,6,,,20,6,,5.044478612524489
太湖母猪,0,偏胖,3,夏,1,3,5,,,,,2.9721252212095943
太湖母猪,0,标准,2,夏,1,1,,,,,7,3.496122754292793
太湖母猪,3,偏瘦,1,春,0,6,,,9,6,,4.9721001426874265
二元母猪,5,偏瘦,1,夏,1,1,,5,,,,2.011472310275986
海波儿猪,2,标准,2,冬,3,5,,,27,5,,4.698566423569661
海波儿猪,2,很胖,4,夏,1,6,,,,,1,3.2754925247146147
荣昌母猪,1,标准,2,夏,1,5,,,5,5,,4.828407978130858
海波儿猪,2,偏瘦,1,春,0,5,,,,,4,3.7998097860126303
荣昌母猪,1,很瘦,0,春,0,4,1,,,,,3.453590275886479
太湖母猪,0,很瘦,0,冬,3,2,,,28,2,,3.802004431284562
荣昌母猪,1,偏瘦,1,冬,3,1,,,,,6,3.5530283064233954
太湖母猪,3,偏胖,3,冬,3,4,,1,,,,2.9408537997530013
太湖母猪,3,很胖,4,冬,3,6,,,,,6,3.18769351860026
荣昌母猪,1,偏瘦,1,冬,3,4,4,,,,,3.0003126777898217
太湖母猪,3,偏瘦,1,春,0,6,5,,,,,3.187616676800155
苏太母猪,4,很瘦,0,夏,1,1,,,,,2,3.776188262094957
二元母猪,5,偏瘦,1,夏,1,6,2,,,,,3.6039725426141067
太湖母猪,0,偏胖,3,秋,2,4,,,15,4,,4.356422513232998
太湖母猪,3,标准,2,秋,2,5,4,,,,,3.2608702545480006
二元母猪,5,很瘦,0,秋,2,3,,,23,3,,4.002365610703036
太湖母猪,3,偏瘦,1,秋,2,3,9,,,,,3.438589272665571
荣昌母猪,1,偏胖,3,春,0,1,1,,,,,2.8164235160268083
太湖母猪,0,很瘦,0,冬,3,5,9,,,,,3.1762897395226584
苏太母猪,4,标准,2,夏,1,5,,,,,1,3.33259090725952
苏太母猪,4,偏胖,3,秋,2,5,,,7,5,,4.868919392649781
荣昌母猪,1,偏胖,3,冬,3,3,,,15,3,,4.085499027876229
苏太母猪,4,标准,2,夏,1,2,,,,,4,3.5474989991391963
太湖母猪,0,很瘦,0,冬,3,3,,9,,,,2.6973544809407572
